Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,2291,Raw milk of sheep,2018,2018,tonnes,66233.33,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2291,Raw milk of sheep,2019,2019,tonnes,67711.11,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2291,Raw milk of sheep,2020,2020,tonnes,66848.15,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2291,Raw milk of sheep,2021,2021,tonnes,66930.86,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1961,1961,tonnes,14530,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1962,1962,tonnes,15200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1963,1963,tonnes,13000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1964,1964,tonnes,13200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1965,1965,tonnes,14100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1966,1966,tonnes,16600,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1967,1967,tonnes,15938,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1968,1968,tonnes,18747,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1969,1969,tonnes,22700,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1970,1970,tonnes,28500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1971,1971,tonnes,30000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1972,1972,tonnes,34943,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1973,1973,tonnes,36128,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1974,1974,tonnes,33210,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1975,1975,tonnes,32113,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1976,1976,tonnes,40425,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1977,1977,tonnes,41415,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1978,1978,tonnes,42526,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1979,1979,tonnes,37466,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1980,1980,tonnes,38415,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1981,1981,tonnes,37207,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1982,1982,tonnes,41207,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1983,1983,tonnes,44554,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1984,1984,tonnes,50462,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1985,1985,tonnes,38709,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1986,1986,tonnes,45662,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1987,1987,tonnes,45000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1988,1988,tonnes,50000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1989,1989,tonnes,56680,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1990,1990,tonnes,41088,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1991,1991,tonnes,50500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1992,1992,tonnes,44203,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1993,1993,tonnes,47000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1994,1994,tonnes,47000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1995,1995,tonnes,44000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1996,1996,tonnes,50620,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1997,1997,tonnes,41075,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1998,1998,tonnes,41829,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,1999,1999,tonnes,52711,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2000,2000,tonnes,52349,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2001,2001,tonnes,45000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2002,2002,tonnes,45000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2003,2003,tonnes,40502,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2004,2004,tonnes,49295,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2005,2005,tonnes,62677,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2006,2006,tonnes,64840,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2007,2007,tonnes,47256,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2008,2008,tonnes,21881,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2009,2009,tonnes,42202,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2010,2010,tonnes,85536,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2011,2011,tonnes,111229,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2012,2012,tonnes,138204,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2013,2013,tonnes,125256,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2014,2014,tonnes,112263,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2015,2015,tonnes,116473,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2016,2016,tonnes,101510,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2017,2017,tonnes,81198,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2018,2018,tonnes,112605,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2019,2019,tonnes,160585,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2020,2020,tonnes,180890,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,113,Rice,2021,2021,tonnes,186000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1961,1961,tonnes,9068,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1962,1962,tonnes,5201,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1963,1963,tonnes,8858,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1964,1964,tonnes,9795,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1965,1965,tonnes,13647,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1966,1966,tonnes,13754,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1967,1967,tonnes,12738,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1968,1968,tonnes,14590,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1969,1969,tonnes,17111,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1970,1970,tonnes,14017,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1971,1971,tonnes,16764,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1972,1972,tonnes,16981,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1973,1973,tonnes,16177,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1974,1974,tonnes,15024,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1975,1975,tonnes,16120,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1976,1976,tonnes,15803,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1977,1977,tonnes,20790,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1978,1978,tonnes,27190,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1979,1979,tonnes,27597,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1980,1980,tonnes,38129,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1981,1981,tonnes,25484,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1982,1982,tonnes,24357,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1983,1983,tonnes,25800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1984,1984,tonnes,22800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1985,1985,tonnes,38000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1986,1986,tonnes,27430,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1987,1987,tonnes,23800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1988,1988,tonnes,19000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1989,1989,tonnes,28000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1990,1990,tonnes,27331,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1991,1991,tonnes,30431,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1992,1992,tonnes,16800,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1993,1993,tonnes,16300,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1994,1994,tonnes,18200,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1995,1995,tonnes,24400,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1996,1996,tonnes,33500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1997,1997,tonnes,22283,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1998,1998,tonnes,23440,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",1999,1999,tonnes,23700,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2000,2000,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2001,2001,tonnes,24500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2002,2002,tonnes,20000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2003,2003,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2004,2004,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2005,2005,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2006,2006,tonnes,22492,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2007,2007,tonnes,24993,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2008,2008,tonnes,15093,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2009,2009,tonnes,14886,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2010,2010,tonnes,11822,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2011,2011,tonnes,22104,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2012,2012,tonnes,11772,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2013,2013,tonnes,12873,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2014,2014,tonnes,13472,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2015,2015,tonnes,15726,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2016,2016,tonnes,15800,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2017,2017,tonnes,14499.5,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2018,2018,tonnes,5922.87,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2019,2019,tonnes,6076.86,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2020,2020,tonnes,6168.02,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1921.01,"Seed cotton, unginned",2021,2021,tonnes,9000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1961,1961,tonnes,1829,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1962,1962,tonnes,1626,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1963,1963,tonnes,1524,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1964,1964,tonnes,406,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1965,1965,tonnes,1118,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1966,1966,tonnes,1118,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1967,1967,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1968,1968,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1969,1969,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1970,1970,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1971,1971,tonnes,3500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1972,1972,tonnes,3900,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1973,1973,tonnes,4200,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1974,1974,tonnes,4700,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1975,1975,tonnes,5300,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1976,1976,tonnes,6000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1977,1977,tonnes,6500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1978,1978,tonnes,7000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1979,1979,tonnes,7800,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1980,1980,tonnes,8000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1981,1981,tonnes,8000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1982,1982,tonnes,1209,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1983,1983,tonnes,6000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1984,1984,tonnes,6200,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1985,1985,tonnes,7000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1986,1986,tonnes,7200,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1987,1987,tonnes,7500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1988,1988,tonnes,7800,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1989,1989,tonnes,8000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1990,1990,tonnes,8500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1991,1991,tonnes,9000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1992,1992,tonnes,10000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1993,1993,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1994,1994,tonnes,13000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1995,1995,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1996,1996,tonnes,11000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1997,1997,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1998,1998,tonnes,13000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,1999,1999,tonnes,11000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2000,2000,tonnes,10000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2001,2001,tonnes,10156.38,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2002,2002,tonnes,10000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2003,2003,tonnes,10000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2004,2004,tonnes,10000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2005,2005,tonnes,10000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2006,2006,tonnes,10294.65,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2007,2007,tonnes,10448.96,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2008,2008,tonnes,10820.54,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2009,2009,tonnes,11076.95,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2010,2010,tonnes,11341.57,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2011,2011,tonnes,11597.38,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2012,2012,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2013,2013,tonnes,12200,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2014,2014,tonnes,12297.1,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2015,2015,tonnes,10894.21,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2016,2016,tonnes,11797.1,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2017,2017,tonnes,12006,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2018,2018,tonnes,11468.12,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2019,2019,tonnes,11502.75,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2020,2020,tonnes,11533.37,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1444,Sesame seed,2021,2021,tonnes,11568.36,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1991,1991,tonnes,717,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1992,1992,tonnes,690,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1993,1993,tonnes,675,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1994,1994,tonnes,660,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1995,1995,tonnes,675,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1996,1996,tonnes,630,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1997,1997,tonnes,615,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1998,1998,tonnes,585,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",1999,1999,tonnes,705,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2000,2000,tonnes,674.98,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2001,2001,tonnes,842.45,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2002,2002,tonnes,965,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2003,2003,tonnes,887.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2004,2004,tonnes,887.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2005,2005,tonnes,917.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2006,2006,tonnes,937.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2007,2007,tonnes,1007.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2008,2008,tonnes,980,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2009,2009,tonnes,1020,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2010,2010,tonnes,1037.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2011,2011,tonnes,1033.9,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2012,2012,tonnes,1005.9,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2013,2013,tonnes,1050,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2014,2014,tonnes,1017.58,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2015,2015,tonnes,746.07,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2016,2016,tonnes,697.5,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2017,2017,tonnes,444.15,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2018,2018,tonnes,631.77,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2019,2019,tonnes,1270.27,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2020,2020,tonnes,1991.98,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21514,"Sheep fat, unrendered",2021,2021,tonnes,1271.05,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1961,1961,tonnes,1900,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1962,1962,tonnes,1900,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1963,1963,tonnes,1900,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1964,1964,tonnes,1950,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1965,1965,tonnes,2000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1966,1966,tonnes,2000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1967,1967,tonnes,1900,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1968,1968,tonnes,2000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1969,1969,tonnes,2100,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1970,1970,tonnes,2200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1971,1971,tonnes,1900,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,2941,"Shorn wool, greasy, including fleece-washed shorn wool",1972,1972,tonnes,1800,E,Estimated value
